event_id,timestamp_iso_utc,timestamp_ms,day,detector,pair_id,auto_label,confidence,reason,delta_ms,amount_gap_pct,price_diff_bps,trades_apart,window_seconds,imbalance_ratio,notional_usd,price_move_bps,is_partial_window,price_range_bps
1770215180872_mirror_reversal_148627_148630,2026-02-04T14:26:20.872000+00:00,1770215180872,Feb-4-6,mirror_reversal,148627_148630,TP,0.85,Under 2.9s (2262ms) = wash (user-learned),2262,0.0024,0.517959,3,,,,,,
1770215180884_mirror_reversal_148626_148631,2026-02-04T14:26:20.884000+00:00,1770215180884,Feb-4-6,mirror_reversal,148626_148631,TP,0.85,Under 2.9s (2376ms) = wash (user-learned),2376,0.0024,0.504691,5,,,,,,
1770215180884_mirror_reversal_148627_148631,2026-02-04T14:26:20.884000+00:00,1770215180884,Feb-4-6,mirror_reversal,148627_148631,TP,0.85,Under 2.9s (2274ms) = wash (user-learned),2274,0.0048,0.770308,4,,,,,,
1770215184654_mirror_reversal_148641_148646,2026-02-04T14:26:24.654000+00:00,1770215184654,Feb-4-6,mirror_reversal,148641_148646,TP,0.85,Under 2.9s (1668ms) = wash (user-learned),1668,0.0072,0.252329,5,,,,,,
1770215184654_mirror_reversal_148643_148646,2026-02-04T14:26:24.654000+00:00,1770215184654,Feb-4-6,mirror_reversal,148643_148646,TP,0.85,Under 2.9s (1433ms) = wash (user-learned),1433,0.0072,0.212483,3,,,,,,
1770215184654_mirror_reversal_148644_148646,2026-02-04T14:26:24.654000+00:00,1770215184654,Feb-4-6,mirror_reversal,148644_148646,TP,0.85,Under 2.9s (1433ms) = wash (user-learned),1433,0.0,0.252323,2,,,,,,
1770215184654_mirror_reversal_148643_148647,2026-02-04T14:26:24.654000+00:00,1770215184654,Feb-4-6,mirror_reversal,148643_148647,TP,0.85,Under 2.9s (1433ms) = wash (user-learned),1433,0.0024,0.464812,4,,,,,,
1770215184654_mirror_reversal_148644_148647,2026-02-04T14:26:24.654000+00:00,1770215184654,Feb-4-6,mirror_reversal,148644_148647,TP,0.85,Under 2.9s (1433ms) = wash (user-learned),1433,0.0048,0.504652,3,,,,,,
1770215184847_mirror_reversal_148643_148648,2026-02-04T14:26:24.847000+00:00,1770215184847,Feb-4-6,mirror_reversal,148643_148648,TP,0.85,Under 2.9s (1626ms) = wash (user-learned),1626,0.0,0.730429,5,,,,,,
1770215184847_mirror_reversal_148644_148648,2026-02-04T14:26:24.847000+00:00,1770215184847,Feb-4-6,mirror_reversal,148644_148648,TP,0.85,Under 2.9s (1626ms) = wash (user-learned),1626,0.0072,0.770269,4,,,,,,
1770215193790_mirror_reversal_148662_148664,2026-02-04T14:26:33.790000+00:00,1770215193790,Feb-4-6,mirror_reversal,148662_148664,TP,0.85,Under 2.9s (1382ms) = wash (user-learned),1382,0.0,0.013282,2,,,,,,
1770215208719_mirror_reversal_148738_148743,2026-02-04T14:26:48.719000+00:00,1770215208719,Feb-4-6,mirror_reversal,148738_148743,TP,0.85,Under 2.9s (1272ms) = wash (user-learned),1272,0.0,0.252342,5,,,,,,
1770215208719_mirror_reversal_148740_148743,2026-02-04T14:26:48.719000+00:00,1770215208719,Feb-4-6,mirror_reversal,148740_148743,TP,0.85,Under 2.9s (667ms) = wash (user-learned),667,0.0024,0.517959,3,,,,,,
1770215223509_mirror_reversal_148831_148835,2026-02-04T14:27:03.509000+00:00,1770215223509,Feb-4-6,mirror_reversal,148831_148835,TP,0.85,Under 2.9s (1254ms) = wash (user-learned),1254,0.2581,0.225662,4,,,,,,
1770215235958_mirror_reversal_148885_148890,2026-02-04T14:27:15.958000+00:00,1770215235958,Feb-4-6,mirror_reversal,148885_148890,TP,0.85,Under 2.9s (2232ms) = wash (user-learned),2232,0.0024,0.504639,5,,,,,,
1770215246442_mirror_reversal_148930_148934,2026-02-04T14:27:26.442000+00:00,1770215246442,Feb-4-6,mirror_reversal,148930_148934,TP,0.85,Under 2.9s (1760ms) = wash (user-learned),1760,0.0,0.25231,4,,,,,,
1770215246775_mirror_reversal_148930_148935,2026-02-04T14:27:26.775000+00:00,1770215246775,Feb-4-6,mirror_reversal,148930_148935,TP,0.85,Under 2.9s (2093ms) = wash (user-learned),2093,0.0024,0.504614,5,,,,,,
1770215250541_mirror_reversal_148938_148943,2026-02-04T14:27:30.541000+00:00,1770215250541,Feb-4-6,mirror_reversal,148938_148943,TP,0.85,Under 2.9s (1979ms) = wash (user-learned),1979,0.1005,0.013278,5,,,,,,
1770215273448_mirror_reversal_149029_149031,2026-02-04T14:27:53.448000+00:00,1770215273448,Feb-4-6,mirror_reversal,149029_149031,TP,0.85,Under 2.9s (2420ms) = wash (user-learned),2420,0.0,0.438104,2,,,,,,
1770215313749_mirror_reversal_149220_149223,2026-02-04T14:28:33.749000+00:00,1770215313749,Feb-4-6,mirror_reversal,149220_149223,TP,0.85,Under 2.9s (1550ms) = wash (user-learned),1550,0.0,0.02656,3,,,,,,
1770215313749_mirror_reversal_149221_149223,2026-02-04T14:28:33.749000+00:00,1770215313749,Feb-4-6,mirror_reversal,149221_149223,TP,0.85,Under 2.9s (1550ms) = wash (user-learned),1550,0.0,0.02656,2,,,,,,
1770215313749_mirror_reversal_149220_149224,2026-02-04T14:28:33.749000+00:00,1770215313749,Feb-4-6,mirror_reversal,149220_149224,TP,0.85,Under 2.9s (1550ms) = wash (user-learned),1550,0.0,0.02656,4,,,,,,
1770215313749_mirror_reversal_149221_149224,2026-02-04T14:28:33.749000+00:00,1770215313749,Feb-4-6,mirror_reversal,149221_149224,TP,0.85,Under 2.9s (1550ms) = wash (user-learned),1550,0.0,0.02656,3,,,,,,
1770215315359_mirror_reversal_149225_149228,2026-02-04T14:28:35.359000+00:00,1770215315359,Feb-4-6,mirror_reversal,149225_149228,TP,0.85,Under 2.9s (1603ms) = wash (user-learned),1603,0.0024,0.424958,3,,,,,,
1770215315449_mirror_reversal_149225_149230,2026-02-04T14:28:35.449000+00:00,1770215315449,Feb-4-6,mirror_reversal,149225_149230,TP,0.85,Under 2.9s (1693ms) = wash (user-learned),1693,0.0048,0.597602,5,,,,,,
1770215340800_mirror_reversal_149300_149305,2026-02-04T14:29:00.800000+00:00,1770215340800,Feb-4-6,mirror_reversal,149300_149305,TP,0.85,Under 2.9s (1022ms) = wash (user-learned),1022,0.0024,0.33202,5,,,,,,
1770215340800_mirror_reversal_149301_149305,2026-02-04T14:29:00.800000+00:00,1770215340800,Feb-4-6,mirror_reversal,149301_149305,TP,0.85,Under 2.9s (1009ms) = wash (user-learned),1009,0.0,0.584362,4,,,,,,
1770215340800_mirror_reversal_149301_149306,2026-02-04T14:29:00.800000+00:00,1770215340800,Feb-4-6,mirror_reversal,149301_149306,TP,0.85,Under 2.9s (1009ms) = wash (user-learned),1009,0.0024,0.584362,5,,,,,,
1770215353223_mirror_reversal_149369_149373,2026-02-04T14:29:13.223000+00:00,1770215353223,Feb-4-6,mirror_reversal,149369_149373,TP,0.85,Under 2.9s (1964ms) = wash (user-learned),1964,0.0,0.411803,4,,,,,,
1770215358525_mirror_reversal_149380_149381,2026-02-04T14:29:18.525000+00:00,1770215358525,Feb-4-6,mirror_reversal,149380_149381,TP,0.85,Under 2.9s (2484ms) = wash (user-learned),2484,0.1076,0.013281,1,,,,,,
1770215360546_mirror_reversal_149381_149383,2026-02-04T14:29:20.546000+00:00,1770215360546,Feb-4-6,mirror_reversal,149381_149383,TP,0.85,Under 2.9s (2021ms) = wash (user-learned),2021,0.1076,0.013281,2,,,,,,
1770215368596_mirror_reversal_149420_149425,2026-02-04T14:29:28.596000+00:00,1770215368596,Feb-4-6,mirror_reversal,149420_149425,TP,0.85,Under 2.9s (2208ms) = wash (user-learned),2208,0.1076,0.371769,5,,,,,,
1770215381067_mirror_reversal_149465_149468,2026-02-04T14:29:41.067000+00:00,1770215381067,Feb-4-6,mirror_reversal,149465_149468,TP,0.85,Under 2.9s (2435ms) = wash (user-learned),2435,0.1076,0.01328,3,,,,,,
1770215383599_mirror_reversal_149468_149471,2026-02-04T14:29:43.599000+00:00,1770215383599,Feb-4-6,mirror_reversal,149468_149471,TP,0.85,Under 2.9s (2532ms) = wash (user-learned),2532,0.1076,0.01328,3,,,,,,
1770215403395_mirror_reversal_149560_149565,2026-02-04T14:30:03.395000+00:00,1770215403395,Feb-4-6,mirror_reversal,149560_149565,TP,0.85,Under 2.9s (206ms) = wash (user-learned),206,0.0,0.013284,5,,,,,,
1770215403395_mirror_reversal_149561_149565,2026-02-04T14:30:03.395000+00:00,1770215403395,Feb-4-6,mirror_reversal,149561_149565,TP,0.85,Under 2.9s (206ms) = wash (user-learned),206,0.0,0.013284,4,,,,,,
1770215403395_mirror_reversal_149561_149566,2026-02-04T14:30:03.395000+00:00,1770215403395,Feb-4-6,mirror_reversal,149561_149566,TP,0.85,Under 2.9s (206ms) = wash (user-learned),206,0.0,0.013284,5,,,,,,
1770215403398_mirror_reversal_149562_149567,2026-02-04T14:30:03.398000+00:00,1770215403398,Feb-4-6,mirror_reversal,149562_149567,TP,0.85,Under 2.9s (191ms) = wash (user-learned),191,0.0,0.252393,5,,,,,,
1770215476801_mirror_reversal_150148_150152,2026-02-04T14:31:16.801000+00:00,1770215476801,Feb-4-6,mirror_reversal,150148_150152,TP,0.85,Under 2.9s (475ms) = wash (user-learned),475,0.7179,0.160035,4,,,,,,
1770215476934_mirror_reversal_150154_150155,2026-02-04T14:31:16.934000+00:00,1770215476934,Feb-4-6,mirror_reversal,150154_150155,TP,0.95,Ultra-fast (16ms) + similar amount = wash,16,0.0,0.106663,1,,,,,,
1770215476938_mirror_reversal_150154_150157,2026-02-04T14:31:16.938000+00:00,1770215476938,Feb-4-6,mirror_reversal,150154_150157,TP,0.95,Ultra-fast (20ms) + similar amount = wash,20,0.0,0.29332,3,,,,,,
1770215550051_mirror_reversal_150701_150703,2026-02-04T14:32:30.051000+00:00,1770215550051,Feb-4-6,mirror_reversal,150701_150703,TP,0.95,Ultra-fast (1ms) + similar amount = wash,1,0.0037,0.026688,2,,,,,,
1770215569030_mirror_reversal_150898_150902,2026-02-04T14:32:49.030000+00:00,1770215569030,Feb-4-6,mirror_reversal,150898_150902,TP,0.85,Under 2.9s (121ms) = wash (user-learned),121,0.0,0.120136,4,,,,,,
1770215576229_mirror_reversal_150970_150975,2026-02-04T14:32:56.229000+00:00,1770215576229,Feb-4-6,mirror_reversal,150970_150975,TP,0.85,Under 2.9s (578ms) = wash (user-learned),578,0.074,0.641072,5,,,,,,
1770215576229_mirror_reversal_150973_150976,2026-02-04T14:32:56.229000+00:00,1770215576229,Feb-4-6,mirror_reversal,150973_150976,TP,0.85,Under 2.9s (570ms) = wash (user-learned),570,0.0,0.013356,3,,,,,,
1770215615539_mirror_reversal_151263_151265,2026-02-04T14:33:35.539000+00:00,1770215615539,Feb-4-6,mirror_reversal,151263_151265,TP,0.85,Under 2.9s (1518ms) = wash (user-learned),1518,0.0,0.507499,2,,,,,,
1770215650512_mirror_reversal_151528_151532,2026-02-04T14:34:10.512000+00:00,1770215650512,Feb-4-6,mirror_reversal,151528_151532,TP,0.85,Under 2.9s (244ms) = wash (user-learned),244,0.0,0.013381,4,,,,,,
1770215664056_mirror_reversal_151660_151664,2026-02-04T14:34:24.056000+00:00,1770215664056,Feb-4-6,mirror_reversal,151660_151664,TP,0.85,Under 2.9s (413ms) = wash (user-learned),413,0.0,0.869074,4,,,,,,
1770215667569_mirror_reversal_151678_151679,2026-02-04T14:34:27.569000+00:00,1770215667569,Feb-4-6,mirror_reversal,151678_151679,TP,0.85,Under 2.9s (143ms) = wash (user-learned),143,0.0058,0.013369,1,,,,,,
1770215669808_mirror_reversal_151696_151699,2026-02-04T14:34:29.808000+00:00,1770215669808,Feb-4-6,mirror_reversal,151696_151699,TP,0.95,Ultra-fast (5ms) + similar amount = wash,5,0.0,0.267357,3,,,,,,
1770215695259_mirror_reversal_151896_151900,2026-02-04T14:34:55.259000+00:00,1770215695259,Feb-4-6,mirror_reversal,151896_151900,TP,0.95,Ultra-fast (55ms) + similar amount = wash,55,0.0,0.147213,4,,,,,,
1770215695259_mirror_reversal_151897_151900,2026-02-04T14:34:55.259000+00:00,1770215695259,Feb-4-6,mirror_reversal,151897_151900,TP,0.95,Ultra-fast (55ms) + similar amount = wash,55,0.0,0.147213,3,,,,,,
1770215723615_mirror_reversal_152104_152106,2026-02-04T14:35:23.615000+00:00,1770215723615,Feb-4-6,mirror_reversal,152104_152106,TP,0.85,Under 2.9s (164ms) = wash (user-learned),164,0.0,0.38732,2,,,,,,
1770215737387_mirror_reversal_152248_152252,2026-02-04T14:35:37.387000+00:00,1770215737387,Feb-4-6,mirror_reversal,152248_152252,TP,0.95,Ultra-fast (29ms) + similar amount = wash,29,0.6184,0.013336,4,,,,,,
1770215773472_mirror_reversal_152500_152503,2026-02-04T14:36:13.472000+00:00,1770215773472,Feb-4-6,mirror_reversal,152500_152503,TP,0.95,Ultra-fast (13ms) + similar amount = wash,13,0.0,0.397736,3,,,,,,
1770215773472_mirror_reversal_152501_152503,2026-02-04T14:36:13.472000+00:00,1770215773472,Feb-4-6,mirror_reversal,152501_152503,TP,0.95,Ultra-fast (13ms) + similar amount = wash,13,0.0,0.397736,2,,,,,,
1770215773716_mirror_reversal_152501_152506,2026-02-04T14:36:13.716000+00:00,1770215773716,Feb-4-6,mirror_reversal,152501_152506,TP,0.85,Under 2.9s (257ms) = wash (user-learned),257,0.0,0.410994,5,,,,,,
1770215798826_mirror_reversal_152674_152676,2026-02-04T14:36:38.826000+00:00,1770215798826,Feb-4-6,mirror_reversal,152674_152676,TP,0.95,Ultra-fast (16ms) + similar amount = wash,16,0.1149,0.013211,2,,,,,,
1770215798826_mirror_reversal_152675_152676,2026-02-04T14:36:38.826000+00:00,1770215798826,Feb-4-6,mirror_reversal,152675_152676,TP,0.95,Ultra-fast (13ms) + similar amount = wash,13,0.1149,0.013211,1,,,,,,
1770215859923_mirror_reversal_153230_153233,2026-02-04T14:37:39.923000+00:00,1770215859923,Feb-4-6,mirror_reversal,153230_153233,TP,0.85,Under 2.9s (305ms) = wash (user-learned),305,0.0,0.092783,3,,,,,,
1770215859923_mirror_reversal_153231_153233,2026-02-04T14:37:39.923000+00:00,1770215859923,Feb-4-6,mirror_reversal,153231_153233,TP,0.85,Under 2.9s (305ms) = wash (user-learned),305,0.0666,0.318115,2,,,,,,
1770215861551_mirror_reversal_153261_153264,2026-02-04T14:37:41.551000+00:00,1770215861551,Feb-4-6,mirror_reversal,153261_153264,TP,0.85,Under 2.9s (203ms) = wash (user-learned),203,0.0,0.834845,3,,,,,,
1770215874681_mirror_reversal_153362_153364,2026-02-04T14:37:54.681000+00:00,1770215874681,Feb-4-6,mirror_reversal,153362_153364,TP,0.95,Ultra-fast (31ms) + similar amount = wash,31,0.0666,0.292097,2,,,,,,
1770215896167_mirror_reversal_153510_153512,2026-02-04T14:38:16.167000+00:00,1770215896167,Feb-4-6,mirror_reversal,153510_153512,TP,0.95,Ultra-fast (58ms) + similar amount = wash,58,0.0,0.03978,2,,,,,,
1770215921589_mirror_reversal_153745_153749,2026-02-04T14:38:41.589000+00:00,1770215921589,Feb-4-6,mirror_reversal,153745_153749,TP,0.85,Under 2.9s (1120ms) = wash (user-learned),1120,0.0,0.013264,4,,,,,,
1770215921589_mirror_reversal_153746_153749,2026-02-04T14:38:41.589000+00:00,1770215921589,Feb-4-6,mirror_reversal,153746_153749,TP,0.85,Under 2.9s (1120ms) = wash (user-learned),1120,0.0,0.013264,3,,,,,,
1770215921589_mirror_reversal_153745_153750,2026-02-04T14:38:41.589000+00:00,1770215921589,Feb-4-6,mirror_reversal,153745_153750,TP,0.85,Under 2.9s (1120ms) = wash (user-learned),1120,0.0,0.013264,5,,,,,,
1770215921589_mirror_reversal_153746_153750,2026-02-04T14:38:41.589000+00:00,1770215921589,Feb-4-6,mirror_reversal,153746_153750,TP,0.85,Under 2.9s (1120ms) = wash (user-learned),1120,0.0,0.013264,4,,,,,,
1770215932559_mirror_reversal_153837_153840,2026-02-04T14:38:52.559000+00:00,1770215932559,Feb-4-6,mirror_reversal,153837_153840,TP,0.85,Under 2.9s (487ms) = wash (user-learned),487,0.0666,0.119268,3,,,,,,
1770215944747_mirror_reversal_153898_153901,2026-02-04T14:39:04.747000+00:00,1770215944747,Feb-4-6,mirror_reversal,153898_153901,TP,0.85,Under 2.9s (261ms) = wash (user-learned),261,0.0666,0.689332,3,,,,,,
1770215944747_mirror_reversal_153899_153901,2026-02-04T14:39:04.747000+00:00,1770215944747,Feb-4-6,mirror_reversal,153899_153901,TP,0.85,Under 2.9s (258ms) = wash (user-learned),258,0.0666,0.609796,2,,,,,,
1770215950625_mirror_reversal_153972_153976,2026-02-04T14:39:10.625000+00:00,1770215950625,Feb-4-6,mirror_reversal,153972_153976,TP,0.85,Under 2.9s (312ms) = wash (user-learned),312,0.0,0.0,4,,,,,,
1770215952828_mirror_reversal_154000_154005,2026-02-04T14:39:12.828000+00:00,1770215952828,Feb-4-6,mirror_reversal,154000_154005,TP,0.85,Under 2.9s (412ms) = wash (user-learned),412,0.0,0.013263,5,,,,,,
1770215956232_mirror_reversal_154035_154039,2026-02-04T14:39:16.232000+00:00,1770215956232,Feb-4-6,mirror_reversal,154035_154039,TP,0.85,Under 2.9s (408ms) = wash (user-learned),408,0.0,0.066286,4,,,,,,
1770215994124_mirror_reversal_154349_154354,2026-02-04T14:39:54.124000+00:00,1770215994124,Feb-4-6,mirror_reversal,154349_154354,TP,0.85,Under 2.9s (1084ms) = wash (user-learned),1084,0.0666,0.876253,5,,,,,,
1770216004070_mirror_reversal_154382_154386,2026-02-04T14:40:04.070000+00:00,1770216004070,Feb-4-6,mirror_reversal,154382_154386,TP,0.85,Under 2.9s (204ms) = wash (user-learned),204,0.0,0.358349,4,,,,,,
1770216004070_mirror_reversal_154383_154386,2026-02-04T14:40:04.070000+00:00,1770216004070,Feb-4-6,mirror_reversal,154383_154386,TP,0.85,Under 2.9s (204ms) = wash (user-learned),204,0.0,0.358349,3,,,,,,
1770216004070_mirror_reversal_154382_154387,2026-02-04T14:40:04.070000+00:00,1770216004070,Feb-4-6,mirror_reversal,154382_154387,TP,0.85,Under 2.9s (204ms) = wash (user-learned),204,0.0,0.358349,5,,,,,,
1770216004070_mirror_reversal_154383_154387,2026-02-04T14:40:04.070000+00:00,1770216004070,Feb-4-6,mirror_reversal,154383_154387,TP,0.85,Under 2.9s (204ms) = wash (user-learned),204,0.0,0.358349,4,,,,,,
1770216004330_mirror_reversal_154403_154408,2026-02-04T14:40:04.330000+00:00,1770216004330,Feb-4-6,mirror_reversal,154403_154408,TP,0.85,Under 2.9s (101ms) = wash (user-learned),101,0.5448,0.066353,5,,,,,,
1770216004330_mirror_reversal_154404_154408,2026-02-04T14:40:04.330000+00:00,1770216004330,Feb-4-6,mirror_reversal,154404_154408,TP,0.85,Under 2.9s (101ms) = wash (user-learned),101,0.5448,0.066353,4,,,,,,
1770216008986_mirror_reversal_154461_154466,2026-02-04T14:40:08.986000+00:00,1770216008986,Feb-4-6,mirror_reversal,154461_154466,TP,0.85,Under 2.9s (542ms) = wash (user-learned),542,0.0,0.079631,5,,,,,,
1770216013921_mirror_reversal_154472_154475,2026-02-04T14:40:13.921000+00:00,1770216013921,Feb-4-6,mirror_reversal,154472_154475,TP,0.85,Under 2.9s (443ms) = wash (user-learned),443,0.0666,0.836675,3,,,,,,
1770216020628_mirror_reversal_154521_154523,2026-02-04T14:40:20.628000+00:00,1770216020628,Feb-4-6,mirror_reversal,154521_154523,TP,0.95,Ultra-fast (17ms) + similar amount = wash,17,0.0,0.066423,2,,,,,,
1770216020628_mirror_reversal_154521_154525,2026-02-04T14:40:20.628000+00:00,1770216020628,Feb-4-6,mirror_reversal,154521_154525,TP,0.95,Ultra-fast (17ms) + similar amount = wash,17,0.0,0.066423,4,,,,,,
1770216023014_mirror_reversal_154562_154567,2026-02-04T14:40:23.014000+00:00,1770216023014,Feb-4-6,mirror_reversal,154562_154567,TP,0.85,Under 2.9s (626ms) = wash (user-learned),626,0.0,0.982361,5,,,,,,
1770216023216_mirror_reversal_154568_154571,2026-02-04T14:40:23.216000+00:00,1770216023216,Feb-4-6,mirror_reversal,154568_154571,TP,0.95,Ultra-fast (91ms) + similar amount = wash,91,0.0,0.876253,3,,,,,,
1770216026953_mirror_reversal_154612_154613,2026-02-04T14:40:26.953000+00:00,1770216026953,Feb-4-6,mirror_reversal,154612_154613,TP,0.95,Ultra-fast (90ms) + similar amount = wash,90,0.0666,0.570333,1,,,,,,
1770216030297_mirror_reversal_154630_154634,2026-02-04T14:40:30.297000+00:00,1770216030297,Feb-4-6,mirror_reversal,154630_154634,TP,0.85,Under 2.9s (1037ms) = wash (user-learned),1037,0.1332,0.517383,4,,,,,,
1770216093575_mirror_reversal_155087_155091,2026-02-04T14:41:33.575000+00:00,1770216093575,Feb-4-6,mirror_reversal,155087_155091,TP,0.85,Under 2.9s (433ms) = wash (user-learned),433,0.0024,0.744923,4,,,,,,
1770216093575_mirror_reversal_155088_155091,2026-02-04T14:41:33.575000+00:00,1770216093575,Feb-4-6,mirror_reversal,155088_155091,TP,0.85,Under 2.9s (431ms) = wash (user-learned),431,0.0072,0.239433,3,,,,,,
1770216093575_mirror_reversal_155089_155091,2026-02-04T14:41:33.575000+00:00,1770216093575,Feb-4-6,mirror_reversal,155089_155091,TP,0.85,Under 2.9s (426ms) = wash (user-learned),426,0.0096,0.013302,2,,,,,,
1770216128108_mirror_reversal_155393_155397,2026-02-04T14:42:08.108000+00:00,1770216128108,Feb-4-6,mirror_reversal,155393_155397,TP,0.85,Under 2.9s (955ms) = wash (user-learned),955,0.0,0.252972,4,,,,,,
1770216128114_mirror_reversal_155394_155398,2026-02-04T14:42:08.114000+00:00,1770216128114,Feb-4-6,mirror_reversal,155394_155398,TP,0.85,Under 2.9s (961ms) = wash (user-learned),961,0.0666,0.931995,4,,,,,,
1770216136611_mirror_reversal_155460_155463,2026-02-04T14:42:16.611000+00:00,1770216136611,Feb-4-6,mirror_reversal,155460_155463,TP,0.85,Under 2.9s (260ms) = wash (user-learned),260,0.0666,0.932367,3,,,,,,
1770216146442_mirror_reversal_155555_155560,2026-02-04T14:42:26.442000+00:00,1770216146442,Feb-4-6,mirror_reversal,155555_155560,TP,0.85,Under 2.9s (303ms) = wash (user-learned),303,0.0,0.013302,5,,,,,,
1770216147108_mirror_reversal_155563_155568,2026-02-04T14:42:27.108000+00:00,1770216147108,Feb-4-6,mirror_reversal,155563_155568,TP,0.85,Under 2.9s (662ms) = wash (user-learned),662,0.0048,0.758205,5,,,,,,
1770216150329_mirror_reversal_155582_155586,2026-02-04T14:42:30.329000+00:00,1770216150329,Feb-4-6,mirror_reversal,155582_155586,TP,0.85,Under 2.9s (1703ms) = wash (user-learned),1703,0.0666,0.066521,4,,,,,,
1770216152064_mirror_reversal_155595_155597,2026-02-04T14:42:32.064000+00:00,1770216152064,Feb-4-6,mirror_reversal,155595_155597,TP,0.85,Under 2.9s (359ms) = wash (user-learned),359,0.0,0.931437,2,,,,,,
1770216170487_mirror_reversal_155716_155720,2026-02-04T14:42:50.487000+00:00,1770216170487,Feb-4-6,mirror_reversal,155716_155720,TP,0.85,Under 2.9s (191ms) = wash (user-learned),191,0.0,0.0,4,,,,,,
1770216206637_mirror_reversal_156039_156041,2026-02-04T14:43:26.637000+00:00,1770216206637,Feb-4-6,mirror_reversal,156039_156041,TP,0.85,Under 2.9s (589ms) = wash (user-learned),589,0.0666,0.066277,2,,,,,,
1770216218006_mirror_reversal_156114_156115,2026-02-04T14:43:38.006000+00:00,1770216218006,Feb-4-6,mirror_reversal,156114_156115,TP,0.85,Under 2.9s (407ms) = wash (user-learned),407,0.0666,0.927918,1,,,,,,
1770216218717_mirror_reversal_156115_156118,2026-02-04T14:43:38.717000+00:00,1770216218717,Feb-4-6,mirror_reversal,156115_156118,TP,0.85,Under 2.9s (711ms) = wash (user-learned),711,0.0666,0.066283,3,,,,,,
1770216230229_mirror_reversal_156214_156218,2026-02-04T14:43:50.229000+00:00,1770216230229,Feb-4-6,mirror_reversal,156214_156218,TP,0.85,Under 2.9s (674ms) = wash (user-learned),674,0.0,0.928564,4,,,,,,
1770216250716_mirror_reversal_156372_156373,2026-02-04T14:44:10.716000+00:00,1770216250716,Feb-4-6,mirror_reversal,156372_156373,TP,0.85,Under 2.9s (345ms) = wash (user-learned),345,0.0,0.770785,1,,,,,,
1770216291727_mirror_reversal_156647_156650,2026-02-04T14:44:51.727000+00:00,1770216291727,Feb-4-6,mirror_reversal,156647_156650,TP,0.85,Under 2.9s (360ms) = wash (user-learned),360,0.0,0.783689,3,,,,,,
1770216319772_mirror_reversal_156912_156915,2026-02-04T14:45:19.772000+00:00,1770216319772,Feb-4-6,mirror_reversal,156912_156915,TP,0.85,Under 2.9s (465ms) = wash (user-learned),465,0.0666,0.013308,3,,,,,,
1770216319772_mirror_reversal_156913_156915,2026-02-04T14:45:19.772000+00:00,1770216319772,Feb-4-6,mirror_reversal,156913_156915,TP,0.85,Under 2.9s (309ms) = wash (user-learned),309,0.1332,0.851737,2,,,,,,
1770216323614_mirror_reversal_156953_156955,2026-02-04T14:45:23.614000+00:00,1770216323614,Feb-4-6,mirror_reversal,156953_156955,TP,0.85,Under 2.9s (605ms) = wash (user-learned),605,0.0048,0.013304,2,,,,,,
1770216323614_mirror_reversal_156954_156955,2026-02-04T14:45:23.614000+00:00,1770216323614,Feb-4-6,mirror_reversal,156954_156955,TP,0.85,Under 2.9s (605ms) = wash (user-learned),605,0.0048,0.013304,1,,,,,,
1770216323721_mirror_reversal_156953_156956,2026-02-04T14:45:23.721000+00:00,1770216323721,Feb-4-6,mirror_reversal,156953_156956,TP,0.85,Under 2.9s (712ms) = wash (user-learned),712,0.0024,0.10643,3,,,,,,
1770216323721_mirror_reversal_156954_156956,2026-02-04T14:45:23.721000+00:00,1770216323721,Feb-4-6,mirror_reversal,156954_156956,TP,0.85,Under 2.9s (712ms) = wash (user-learned),712,0.0024,0.10643,2,,,,,,
1770216323722_mirror_reversal_156953_156957,2026-02-04T14:45:23.722000+00:00,1770216323722,Feb-4-6,mirror_reversal,156953_156957,TP,0.85,Under 2.9s (713ms) = wash (user-learned),713,0.0,0.611958,4,,,,,,
1770216323722_mirror_reversal_156954_156957,2026-02-04T14:45:23.722000+00:00,1770216323722,Feb-4-6,mirror_reversal,156954_156957,TP,0.85,Under 2.9s (713ms) = wash (user-learned),713,0.0,0.611958,3,,,,,,
1770216326147_mirror_reversal_156972_156977,2026-02-04T14:45:26.147000+00:00,1770216326147,Feb-4-6,mirror_reversal,156972_156977,TP,0.85,Under 2.9s (684ms) = wash (user-learned),684,0.0048,0.252767,5,,,,,,
1770216326147_mirror_reversal_156976_156977,2026-02-04T14:45:26.147000+00:00,1770216326147,Feb-4-6,mirror_reversal,156976_156977,TP,0.85,Under 2.9s (475ms) = wash (user-learned),475,0.0,0.252774,1,,,,,,
1770216328369_mirror_reversal_156992_156994,2026-02-04T14:45:28.369000+00:00,1770216328369,Feb-4-6,mirror_reversal,156992_156994,TP,0.85,Under 2.9s (929ms) = wash (user-learned),929,0.0801,0.25277,2,,,,,,
1770216373157_mirror_reversal_157321_157325,2026-02-04T14:46:13.157000+00:00,1770216373157,Feb-4-6,mirror_reversal,157321_157325,TP,0.85,Under 2.9s (607ms) = wash (user-learned),607,0.0,0.199527,4,,,,,,
1770216374355_mirror_reversal_157346_157350,2026-02-04T14:46:14.355000+00:00,1770216374355,Feb-4-6,mirror_reversal,157346_157350,TP,0.85,Under 2.9s (717ms) = wash (user-learned),717,0.1332,0.332425,4,,,,,,
